term_id,term_rank,term_str,n,num,stop,p_stem,pos_max,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max
8502,12143,quickly,1,0,0,quickli,RB,0.01636097726895582,0.01636097726895582,0.01636097726895582,0.01636097726895582
8503,12142,quickpull,1,0,0,quickpul,NN,0.017634586277916454,0.017634586277916454,0.017634586277916454,0.017634586277916454
8504,12141,quickrelease,1,0,0,quickreleas,VB,0.006848781182353599,0.006848781182353599,0.006848781182353599,0.006848781182353599
8505,12139,quiere,1,0,0,quier,RB,0.010709003303316537,0.010709003303316537,0.010709003303316537,0.010709003303316537
8506,1488,quiet,13,0,0,quiet,JJ,0.00515732223749247,0.07220251132489458,0.004660197802718276,0.01352517197544218
8507,5716,quietly,2,0,0,quietli,RB,0.00824524351046136,0.01649048702092272,0.00824524351046136,0.012960519180137582
8508,1022,quit,22,0,0,quit,NN,0.00515416260792842,0.11854573998235365,0.0037606842574690147,0.013888140985916272
8509,1944,quite,9,0,0,quit,RB,0.009799907892316996,0.07839926313853597,0.008702944545174084,0.015410459784302675
8510,12135,quitquit,1,0,0,quitquit,NN,0.008438326385134807,0.008438326385134807,0.008438326385134807,0.008438326385134807
8511,3813,quits,3,0,0,quit,VBZ,0.014037584543016967,0.028075169086033934,0.014037584543016967,0.02018279322708448
8512,12133,quitting,1,0,0,quit,VBG,0.016005303850065475,0.016005303850065475,0.016005303850065475,0.016005303850065475
8513,12132,quiz,1,0,0,quiz,NN,0.003931877047279102,0.003931877047279102,0.003931877047279102,0.003931877047279102
8514,12131,quote,1,0,0,quot,NN,0.009061464333575532,0.009061464333575532,0.009061464333575532,0.009061464333575532
8515,12130,quququestion,1,0,0,quququest,NN,0.005696278352827946,0.005696278352827946,0.005696278352827946,0.005696278352827946
8516,5835,qué,2,0,0,qué,JJ,0.021418006606633073,0.021418006606633073,0.021418006606633073,0.021418006606633073
8517,5836,r,2,0,0,r,NN,0.006627031655002145,0.01325406331000429,0.006627031655002145,0.008366917445405275
8518,986,ra,23,0,0,ra,NN,0.20587977475221,0.20587977475221,0.20587977475221,0.20587977475221
8519,11627,rabbit,1,0,0,rabbit,NN,0.007811607184116837,0.007811607184116837,0.007811607184116837,0.007811607184116837
8520,1412,race,14,0,0,race,NN,0.005373137921801316,0.06447765506161579,0.004054304997229719,0.014866889739955562
8521,11128,racehorse,1,0,0,racehors,NN,0.010947865830528057,0.010947865830528057,0.010947865830528057,0.010947865830528057
8522,11127,races,1,0,0,race,NNS,0.0067545319000276325,0.0067545319000276325,0.0067545319000276325,0.0067545319000276325
8523,5930,racin,2,0,0,racin,JJ,0.006563742940986526,0.013127485881973051,0.006563742940986526,0.009510596808446284
8524,3232,racing,4,0,0,race,NN,0.010829700018589197,0.04331880007435679,0.010593098094185037,0.013016199539356031
8525,11124,racism,1,0,0,racism,NN,0.004523772516761978,0.004523772516761978,0.004523772516761978,0.004523772516761978
8526,11123,racist,1,0,0,racist,VB,0.0030266967198479423,0.0030266967198479423,0.0030266967198479423,0.0030266967198479423
8527,1324,rack,15,0,0,rack,NN,0.033830373842030845,0.13532149536812338,0.0052212101865101515,0.12066519744639068
8528,3212,rackaids,4,0,0,rackaid,NNS,0.012347907372796847,0.012347907372796847,0.012347907372796847,0.012347907372796847
8529,11119,racket,1,0,0,racket,NN,0.0068968990829321964,0.0068968990829321964,0.0068968990829321964,0.0068968990829321964
8530,11109,racking,1,0,0,rack,VBG,0.006848781182353599,0.006848781182353599,0.006848781182353599,0.006848781182353599
8531,689,racks,38,0,0,rack,NNS,0.005137050729922508,0.1387003697079077,0.003495640056011687,0.020248991896362013
8532,5957,radar,2,0,0,radar,NN,0.0035666900601527343,0.007133380120305469,0.0035666900601527343,0.0039285971957623575
8533,757,radio,33,0,0,radio,NN,0.006195227352322489,0.19205204792199715,0.005403770314415521,0.014609188086208797
8534,5958,radioactive,2,0,0,radioact,JJ,0.056094779207848534,0.056094779207848534,0.056094779207848534,0.056094779207848534
8535,11114,radiohead,1,0,0,radiohead,VB,0.014724879542060238,0.014724879542060238,0.014724879542060238,0.014724879542060238
8536,11113,radios,1,0,0,radio,VBP,0.01232207493059434,0.01232207493059434,0.01232207493059434,0.01232207493059434
8537,11112,rae,1,0,0,rae,NN,0.006848781182353599,0.006848781182353599,0.006848781182353599,0.006848781182353599
8538,11111,raekwon,1,0,0,raekwon,NN,0.008712946474591856,0.008712946474591856,0.008712946474591856,0.008712946474591856
8539,11110,raffle,1,0,0,raffl,NN,0.007629471265316186,0.007629471265316186,0.007629471265316186,0.007629471265316186
8540,11130,rag,1,0,0,rag,NN,0.005630929079181736,0.005630929079181736,0.005630929079181736,0.005630929079181736
8541,3801,rage,3,0,0,rage,NN,0.005908283560398589,0.017724850681195767,0.004240300092254958,0.010683353479187816
8542,11131,rages,1,0,0,rage,NNS,0.0072180782068922734,0.0072180782068922734,0.0072180782068922734,0.0072180782068922734
8543,11132,raggy,1,0,0,raggi,NN,0.005016994733240286,0.005016994733240286,0.005016994733240286,0.005016994733240286
8544,1765,rags,11,0,0,rag,NNS,0.04081905357619852,0.12245716072859557,0.016129768978381604,0.09573574087599772
8545,11133,ragtop,1,0,0,ragtop,NN,0.01078745753997087,0.01078745753997087,0.01078745753997087,0.01078745753997087
8546,11152,rahrah,1,0,0,rahrah,NN,0.007307632527077041,0.007307632527077041,0.007307632527077041,0.007307632527077041
8547,5962,raider,2,0,0,raider,NN,0.014471626085562888,0.014471626085562888,0.014471626085562888,0.014471626085562888
8548,11151,rails,1,0,0,rail,NNS,0.013206169992879137,0.013206169992879137,0.013206169992879137,0.013206169992879137
8549,358,rain,91,0,0,rain,NN,0.009957370386836292,0.42816692663396055,0.00588119934005588,0.12641035689951435
8550,3194,rainbow,4,0,0,rainbow,NN,0.008196044912258078,0.040980224561290385,0.0072922269612858085,0.010209117745800132
8551,11149,raincoat,1,0,0,raincoat,VBP,0.014579088655505187,0.014579088655505187,0.014579088655505187,0.014579088655505187
8552,11148,raindrop,1,0,0,raindrop,NN,0.003086976843199212,0.003086976843199212,0.003086976843199212,0.003086976843199212
8553,11147,raindrops,1,0,0,raindrop,NNS,0.008319140984214823,0.008319140984214823,0.008319140984214823,0.008319140984214823
8554,3804,rained,3,0,0,rain,VBD,0.0158641851691846,0.0317283703383692,0.0158641851691846,0.02106729810954635
8555,11145,rainfall,1,0,0,rainfal,NN,0.01182721248358252,0.01182721248358252,0.01182721248358252,0.01182721248358252
8556,11144,rainforest,1,0,0,rainforest,NN,0.011459050227284233,0.011459050227284233,0.011459050227284233,0.011459050227284233
8557,11143,rainin,1,0,0,rainin,NN,0.010225610793097388,0.010225610793097388,0.010225610793097388,0.010225610793097388
8558,5966,raining,2,0,0,rain,VBG,0.01588252714075042,0.03176505428150084,0.01588252714075042,0.017626306084987112
8559,3806,rains,3,0,0,rain,VBZ,0.008914695565303549,0.026744086695910645,0.00743329714967586,0.011922003157934229
8560,5968,rainy,2,0,0,raini,JJ,0.016106987912810282,0.032213975825620564,0.016106987912810282,0.020029893278394446
8561,911,raise,26,0,0,rais,VB,0.007612899591386476,0.15987089141911598,0.005355632388376662,0.03827256164335209
8562,1159,raised,18,0,0,rais,VBD,0.006185878795168186,0.09897406072269098,0.005447930206854898,0.015007378670311405
8563,3807,raisin,3,0,0,raisin,NN,0.005839526863973076,0.017518580591919228,0.006477308802342219,0.00743329714967586
8564,5970,raising,2,0,0,rais,VBG,0.02346594349332309,0.02346594349332309,0.02346594349332309,0.02346594349332309
8565,1658,rake,12,0,0,rake,VB,0.05530471189506193,0.05530471189506193,0.05530471189506193,0.05530471189506193
8566,5971,rakes,2,0,0,rake,NNS,0.006173953686398424,0.006173953686398424,0.006173953686398424,0.006173953686398424
8567,11134,raking,1,0,0,rake,VBG,0.0063061582621243,0.0063061582621243,0.0063061582621243,0.0063061582621243
8568,5972,raleigh,2,0,0,raleigh,JJ,0.023942893564325593,0.023942893564325593,0.023942893564325593,0.023942893564325593
8569,3810,rally,3,0,0,ralli,VB,0.013558696988451625,0.02711739397690325,0.013558696988451625,0.02203288260623389
8570,5974,ramblin,2,0,0,ramblin,NN,0.0221426760030981,0.0221426760030981,0.0221426760030981,0.0221426760030981
8571,5955,rambo,2,0,0,rambo,NN,0.005987343267428299,0.011974686534856598,0.005987343267428299,0.006325229456335088
8572,11106,ramirez,1,0,0,ramirez,NN,0.003342764935768499,0.003342764935768499,0.003342764935768499,0.003342764935768499
8573,1077,ran,20,0,0,ran,VBD,0.006066236903472786,0.09705979045556458,0.004826797152058068,0.029111303106289683
8574,5954,ranch,2,0,0,ranch,NN,0.007940663319467026,0.015881326638934053,0.007940663319467026,0.008754787790556513
8575,2905,random,5,0,0,random,NN,0.006660453708468614,0.03330226854234307,0.005504916431558895,0.011343464162000147
8576,2252,range,8,0,0,rang,NN,0.004977526044550314,0.039820208356402514,0.004569441071740402,0.008726008211197029
8577,11078,rank,1,0,0,rank,NN,0.00753190769414846,0.00753190769414846,0.00753190769414846,0.00753190769414846
8578,11077,rant,1,0,0,rant,NN,0.005997914273751624,0.005997914273751624,0.005997914273751624,0.005997914273751624
8579,746,rap,34,0,0,rap,NN,0.0029348638452097774,0.09391564304671288,0.0026473113575131314,0.005179229964360223
8580,11075,rape,1,0,0,rape,NN,0.004645072410744555,0.004645072410744555,0.004645072410744555,0.004645072410744555
8581,11074,raped,1,0,0,rape,VBN,0.003737279071588893,0.003737279071588893,0.003737279071588893,0.003737279071588893
8582,1956,rapper,9,0,0,rapper,NN,0.004148435901988098,0.03318748721590478,0.003727378898761697,0.007657072205325391
8583,1537,rappers,13,0,0,rapper,NNS,0.0035656378631382887,0.042787654357659466,0.003674547045204277,0.004664486655911058
8584,3551,rappin,4,0,0,rappin,NN,0.004228131772454723,0.016912527089818892,0.004159479330396039,0.005435999807619688
8585,2906,rapping,5,0,0,rap,VBG,0.006765069470081646,0.027060277880326583,0.005659493358172079,0.012045840190663678
8586,3829,raps,3,0,0,rap,NNS,0.004109572125586849,0.012328716376760546,0.003892515226644141,0.004945600508401574
8587,11069,rapture,1,0,0,raptur,NN,0.010369633480324112,0.010369633480324112,0.010369633480324112,0.010369633480324112
8588,11068,raraahahah,1,0,0,raraahahah,NN,0.01107133800154905,0.01107133800154905,0.01107133800154905,0.01107133800154905
8589,3830,rare,3,0,0,rare,JJ,0.003674514139740975,0.018372570698704876,0.00396820831108839,0.00448304571671862
8590,11066,rarely,1,0,0,rare,RB,0.00528720988942917,0.00528720988942917,0.00528720988942917,0.00528720988942917
8591,1076,rari,20,0,0,rari,NN,0.005641236914908574,0.07897731680872004,0.0060619641652581175,0.007804112246133666
8592,2904,raris,5,0,0,rari,NN,0.003380191721525031,0.016900958607625156,0.0033373044637088098,0.004640508066272787
8593,11063,rasha,1,0,0,rasha,JJ,0.005433534886369091,0.005433534886369091,0.005433534886369091,0.005433534886369091
8594,11062,rass,1,0,0,rass,JJ,0.004645072410744555,0.004645072410744555,0.004645072410744555,0.004645072410744555
8595,5933,rasta,2,0,0,rasta,NN,0.0059214914059307205,0.011842982811861441,0.0059214914059307205,0.0059214914059307205
8596,3204,rat,4,0,0,rat,NN,0.004736793620618126,0.018947174482472504,0.0032726349386776703,0.009390444557451244
8597,11083,ratatat,1,0,0,ratatat,NN,0.009849417753886447,0.009849417753886447,0.009849417753886447,0.009849417753886447
8598,11096,ratatouille,1,0,0,ratatouil,FW,0.003086976843199212,0.003086976843199212,0.003086976843199212,0.003086976843199212
8599,2278,ratchet,7,0,0,ratchet,NN,0.007430416488973751,0.037152082444868756,0.005926136950068678,0.017232781872706104
8600,3848,ratchets,3,0,0,ratchet,NNS,0.016736198635475978,0.033472397270951956,0.016736198635475978,0.02250166734253674
8601,3862,rate,3,0,0,rate,NN,0.004021004205221049,0.012063012615663147,0.004052306492105724,0.005423856381741507
8602,521,rather,56,0,0,rather,RB,0.006404369740691278,0.24336605014626858,0.005449869508164622,0.020874500180355318
8603,3858,rats,3,0,0,rat,VB,0.006720491895649328,0.020161475686947983,0.006344099366818471,0.008117942939777583
8604,11100,rattattattat,1,0,0,rattattattat,NN,0.012639381581167586,0.012639381581167586,0.012639381581167586,0.012639381581167586
8605,11099,rattling,1,0,0,rattl,VBG,0.014023694801962134,0.014023694801962134,0.014023694801962134,0.014023694801962134
8606,11098,rave,1,0,0,rave,NN,0.00937890416691735,0.00937890416691735,0.00937890416691735,0.00937890416691735
8607,1893,raw,10,0,0,raw,JJ,0.007346406860265021,0.06611766174238519,0.004820177721483591,0.014967920293027992
8608,1567,ray,13,0,0,ray,NN,0.005942798187437173,0.07131357824924608,0.00367124326358369,0.025676073335290227
8609,5939,raybans,2,0,0,rayban,NNS,0.01639890349231107,0.03279780698462214,0.01639890349231107,0.01810921858046621
8610,11094,raymond,1,0,0,raymond,NN,0.00528720988942917,0.00528720988942917,0.00528720988942917,0.00528720988942917
8611,3856,rays,3,0,0,ray,NNS,0.014169153299142187,0.04250745989742656,0.017257724850995703,0.017883004736901346
8612,11092,rb,1,0,0,rb,NN,0.004645072410744555,0.004645072410744555,0.004645072410744555,0.004645072410744555
8613,11091,rca,1,0,0,rca,NN,0.01591878869411918,0.01591878869411918,0.01591878869411918,0.01591878869411918
8614,3855,re,3,0,1,re,VB,0.037756101389898045,0.037756101389898045,0.037756101389898045,0.037756101389898045
8615,1040,reach,21,0,0,reach,VB,0.006803717220186611,0.13607434440373223,0.005573722767307746,0.018540743376857894
8616,3854,reached,3,0,0,reach,VBD,0.021458111755636486,0.04291622351127297,0.021458111755636486,0.035252612169974225
8617,11088,reachin,1,0,0,reachin,NN,0.016005303850065475,0.016005303850065475,0.016005303850065475,0.016005303850065475
8618,3231,reaching,4,0,0,reach,VBG,0.013226452847988446,0.052905811391953786,0.01494485836680622,0.016977651573073085
8619,5941,react,2,0,0,react,VB,0.011129224064845513,0.022258448129691025,0.011129224064845513,0.01546167200437466
8620,11086,reaction,1,0,0,reaction,NN,0.006472474523982522,0.006472474523982522,0.006472474523982522,0.006472474523982522
8621,953,read,24,0,0,read,VB,0.005279920796164167,0.12143817831177584,0.0041995970090038595,0.024867770770593534
8622,11084,readalong,1,0,0,readalong,NN,0.0056634152084847076,0.0056634152084847076,0.0056634152084847076,0.0056634152084847076
8623,3852,reading,3,0,0,read,VBG,0.013737176286702213,0.041211528860106636,0.014021901441434009,0.01828040484216582
8624,5944,reads,2,0,0,read,NN,0.012307007539475511,0.024614015078951022,0.012307007539475511,0.012650458912670175
8625,339,ready,97,0,0,readi,JJ,0.007403435091016184,0.4219958001879225,0.004663141383292378,0.051065689381453346
8626,168,real,227,0,0,real,JJ,0.003394353277858239,0.49557557856730294,0.0027200730419975026,0.01345901814875191
8627,5945,realer,2,0,0,realer,NN,0.00785398758930657,0.01570797517861314,0.00785398758930657,0.009544931092953311
8628,1404,realest,14,0,0,realest,JJS,0.006053718966074786,0.06053718966074786,0.004447337953161858,0.01531477093237833
8629,11220,realise,1,0,0,realis,VB,0.020310178678703775,0.020310178678703775,0.020310178678703775,0.020310178678703775
8630,5947,realised,2,0,0,realis,VBD,0.005640089923608105,0.016920269770824316,0.003024331683446551,0.010871606403931216
8631,5948,reality,2,0,0,realiti,NN,0.007194213041719086,0.014388426083438172,0.007194213041719086,0.007939777515759961
8632,11217,realization,1,0,0,realiz,VB,0.01182721248358252,0.01182721248358252,0.01182721248358252,0.01182721248358252
8633,1319,realize,15,0,0,realiz,VBP,0.007507138786745063,0.09759280422768582,0.00735354440202896,0.013819113630982725
8634,3164,realized,4,0,0,realiz,VBD,0.012364947816948057,0.03709484345084417,0.012339273268461928,0.015973169279562365
8635,11204,realizes,1,0,0,realiz,NNS,0.0036812198855150596,0.0036812198855150596,0.0036812198855150596,0.0036812198855150596
8636,133,really,307,0,0,realli,RB,0.003076672121667669,0.5999510637251955,0.0024714765926397353,0.028048877817967017
8637,5949,realness,2,0,0,real,NN,0.004802112198906729,0.009604224397813457,0.004802112198906729,0.005542863548738086
8638,11211,reals,1,0,0,real,NNS,0.003931877047279102,0.003931877047279102,0.003931877047279102,0.003931877047279102
8639,5950,reap,2,0,0,reap,VB,0.01161815894616995,0.0232363178923399,0.01161815894616995,0.016422024302783025
8640,11209,reapin,1,0,0,reapin,VBP,0.004523772516761978,0.004523772516761978,0.004523772516761978,0.004523772516761978
8641,3849,rear,3,0,0,rear,NN,0.008435667790014811,0.025307003370044434,0.009277649074031525,0.010369137200388174
8642,11207,rearview,1,0,0,rearview,NN,0.01479887391161833,0.01479887391161833,0.01479887391161833,0.01479887391161833
8643,581,reason,49,0,0,reason,NN,0.0051159787241749285,0.21998708513952192,0.004986720352975138,0.014988656603799557
8644,2238,reasons,8,0,0,reason,NNS,0.007619168544274309,0.038095842721371544,0.009056475419661408,0.011230029520380144
8645,11205,rebel,1,0,0,rebel,NN,0.009349129867974754,0.009349129867974754,0.009349129867974754,0.009349129867974754
8646,11225,rebels,1,0,0,rebel,NNS,0.010155089339351888,0.010155089339351888,0.010155089339351888,0.010155089339351888
8647,11226,reboot,1,0,0,reboot,VBZ,0.004006769943417751,0.004006769943417751,0.004006769943417751,0.004006769943417751
8648,2893,rebound,5,0,0,rebound,NN,0.0042248173711384495,0.0253489042268307,0.003703574812400268,0.0077386594929585864
8649,11228,rebounds,1,0,0,rebound,NNS,0.006708373367681202,0.006708373367681202,0.006708373367681202,0.006708373367681202
8650,11247,rebuild,1,0,0,rebuild,VB,0.007182868069297677,0.007182868069297677,0.007182868069297677,0.007182868069297677
8651,11246,recall,1,0,0,recal,NN,0.012270732951716865,0.012270732951716865,0.012270732951716865,0.012270732951716865
8652,11245,receipt,1,0,0,receipt,NN,0.007182868069297677,0.007182868069297677,0.007182868069297677,0.007182868069297677
8653,5977,receipts,2,0,0,receipt,NNS,0.00549662825879843,0.01099325651759686,0.00549662825879843,0.006106110652997845
8654,3847,receive,3,0,0,receiv,JJ,0.007584341889206582,0.022753025667619747,0.00573919686905206,0.012038315383865295
8655,11243,recent,1,0,0,recent,JJ,0.004523772516761978,0.004523772516761978,0.004523772516761978,0.004523772516761978
8656,11242,receptacle,1,0,0,receptacl,NN,0.010155089339351888,0.010155089339351888,0.010155089339351888,0.010155089339351888
8657,11241,recieving,1,0,0,reciev,NN,0.003342764935768499,0.003342764935768499,0.003342764935768499,0.003342764935768499
8658,6000,recipe,2,0,0,recip,NN,0.005806451663523686,0.011612903327047373,0.005806451663523686,0.006643080182784088
8659,2272,reckless,7,0,0,reckless,JJ,0.008952398728414291,0.06266679109890004,0.008501529831570005,0.015788555401487152
8660,3841,reckon,3,0,0,reckon,VBP,0.0049511860251876694,0.019804744100750678,0.004159931077130031,0.008613661459867961
8661,11237,recline,1,0,0,reclin,VBP,0.02059423712176257,0.02059423712176257,0.02059423712176257,0.02059423712176257
8662,11236,reclusive,1,0,0,reclus,NN,0.005797196670102456,0.005797196670102456,0.005797196670102456,0.005797196670102456
8663,2216,recognize,8,0,0,recogn,VB,0.009313883626085328,0.04656941813042664,0.008021449657414388,0.018913733929061295
8664,11234,recognized,1,0,0,recogn,VBN,0.004804202134440535,0.004804202134440535,0.004804202134440535,0.004804202134440535
8665,11233,reconsider,1,0,0,reconsid,NN,0.004213127193722529,0.004213127193722529,0.004213127193722529,0.004213127193722529
8666,937,record,26,0,0,record,NN,0.006012000166343752,0.1262520034932188,0.00521786692501006,0.01978971480095279
8667,11231,recordbreaker,1,0,0,recordbreak,NN,0.011548925131027638,0.011548925131027638,0.011548925131027638,0.011548925131027638
8668,6005,recordin,2,0,0,recordin,NN,0.007009273306936021,0.014018546613872042,0.007009273306936021,0.007554131179280191
8669,1856,records,10,0,0,record,NNS,0.007030906898336718,0.06327816208503047,0.005687809711350637,0.016942411906150832
8670,11215,recover,1,0,0,recov,VB,0.018067336861423606,0.018067336861423606,0.018067336861423606,0.018067336861423606
8671,386,red,83,0,0,red,JJ,0.005191500284841508,0.3218730176601735,0.003621367995699353,0.03179542672865639
8672,6007,redbone,2,0,0,redbon,NN,0.00458913855107508,0.00917827710215016,0.00458913855107508,0.005395807985200137
8673,11202,redbottoms,1,0,0,redbottom,NNS,0.00680133004252205,0.00680133004252205,0.00680133004252205,0.00680133004252205
8674,11201,redemption,1,0,0,redempt,NN,0.004523772516761978,0.004523772516761978,0.004523772516761978,0.004523772516761978
8675,11176,redfoo,1,0,0,redfoo,NN,0.013826177973765482,0.013826177973765482,0.013826177973765482,0.013826177973765482
8676,11175,redhaired,1,0,0,redhair,VBD,0.014158538021211768,0.014158538021211768,0.014158538021211768,0.014158538021211768
8677,11174,rediscover,1,0,0,rediscov,VB,0.03874968300542168,0.03874968300542168,0.03874968300542168,0.03874968300542168
8678,11173,redman,1,0,0,redman,JJ,0.004645072410744555,0.004645072410744555,0.004645072410744555,0.004645072410744555
8679,11172,redneck,1,0,0,redneck,NN,0.009006042533370177,0.009006042533370177,0.009006042533370177,0.009006042533370177
8680,11171,rednecks,1,0,0,redneck,NNS,0.009949242933824485,0.009949242933824485,0.009949242933824485,0.009949242933824485
8681,3839,redone,3,0,0,redon,NN,0.0093281945757494,0.027984583727248196,0.00914020242108291,0.011320434191249475
8682,11169,reduction,1,0,0,reduct,NN,0.0056634152084847076,0.0056634152084847076,0.0056634152084847076,0.0056634152084847076
8683,6010,redundant,2,0,0,redund,JJ,0.00508280194890479,0.01016560389780958,0.00508280194890479,0.005995342205777929
8684,11168,reebokin,1,0,0,reebokin,VB,0.004201106859360981,0.004201106859360981,0.004201106859360981,0.004201106859360981
8685,3837,reeboks,3,0,0,reebok,NNS,0.004249336259140883,0.012748008777422649,0.004478865070222115,0.005341676739593908
8686,6011,reefer,2,0,0,reefer,NN,0.004027765411956844,0.01208329623587053,0.0031720496834092356,0.00573919686905206
8687,11156,reelin,1,0,0,reelin,NN,0.021035542202943198,0.021035542202943198,0.021035542202943198,0.021035542202943198
8688,11165,reeses,1,0,0,rees,NNS,0.00686474570725419,0.00686474570725419,0.00686474570725419,0.00686474570725419
8689,3836,ref,3,0,0,ref,NN,0.005196048994724096,0.015588146984172286,0.004478865070222115,0.008117942939777583
8690,3795,referee,3,0,0,refere,NN,0.004299433327261873,0.01289829998178562,0.004430618767849884,0.004665131670496003
8691,11164,refill,1,0,0,refil,NN,0.012119242421448757,0.012119242421448757,0.012119242421448757,0.012119242421448757
8692,6014,reflect,2,0,0,reflect,VBP,0.013990384363002602,0.013990384363002602,0.013990384363002602,0.013990384363002602
8693,2765,reflection,6,0,0,reflect,NN,0.00957096724558208,0.03828386898232832,0.008280394796242117,0.016695362829577808
8694,3779,reflections,3,0,0,reflect,NNS,0.007925349111960106,0.023776047335880318,0.005875844413553299,0.012038315383865295
8695,6017,refrigerator,2,0,0,refriger,NN,0.006322075514945742,0.012644151029891484,0.006322075514945742,0.006921324378921642
8696,11162,refugees,1,0,0,refuge,NNS,0.0029607457029653603,0.0059214914059307205,0.0029607457029653603,0.0029607457029653603
8697,11161,refund,1,0,0,refund,NN,0.005443578388931696,0.005443578388931696,0.005443578388931696,0.005443578388931696
8698,11160,refusal,1,0,0,refus,NN,0.007729595560136608,0.007729595560136608,0.007729595560136608,0.007729595560136608
8699,2924,refuse,5,0,0,refus,NN,0.010153721791487883,0.04061488716595153,0.010620599191366119,0.015313175928654155
8700,11158,refusing,1,0,0,refus,NN,0.003890324845986853,0.003890324845986853,0.003890324845986853,0.003890324845986853
8701,11157,regal,1,0,0,regal,NN,0.006848781182353599,0.006848781182353599,0.006848781182353599,0.006848781182353599
8702,3315,regardless,4,0,0,regardless,RB,0.005703644953616177,0.02281457981446471,0.005527587739552456,0.007035783534787044
8703,11167,regards,1,0,0,regard,NNS,0.008843771496732876,0.008843771496732876,0.008843771496732876,0.008843771496732876
8704,6018,reggae,2,0,0,regga,NN,0.009586537763601365,0.01917307552720273,0.009586537763601365,0.013024364102207225
8705,3759,reggie,3,0,0,reggi,NN,0.005416395879959135,0.016249187639877406,0.0050988732514305486,0.006511489851431096
8706,11191,regina,1,0,0,regina,VB,0.011971446782162797,0.011971446782162797,0.011971446782162797,0.011971446782162797
8707,6020,register,2,0,0,regist,NN,0.005259784366967628,0.010519568733935256,0.005259784366967628,0.005772807669755604
8708,1342,regret,15,0,0,regret,NN,0.006929154290650428,0.09007900577845557,0.006270659438716477,0.011699888537413489
8709,2755,regrets,6,0,0,regret,NNS,0.01031277684456498,0.06187666106738988,0.011344631717426201,0.014255425381765817
8710,1843,regular,10,0,0,regular,JJ,0.004757199108776106,0.04281479197898496,0.004164714223792307,0.011884975516255062
8711,3756,rehab,3,0,0,rehab,NN,0.008210738783144253,0.02463221634943276,0.010501509164648449,0.010501509164648449
8712,11195,rehabilitation,1,0,0,rehabilit,NN,0.006059621210724378,0.006059621210724378,0.006059621210724378,0.006059621210724378
8713,11194,rehearse,1,0,0,rehears,NN,0.010867069772738183,0.010867069772738183,0.010867069772738183,0.010867069772738183
8714,3755,reign,3,0,0,reign,NN,0.016412184627594414,0.03282436925518883,0.016412184627594414,0.023192508006561988
8715,11192,reindeer,1,0,0,reindeer,NN,0.008687244567587162,0.008687244567587162,0.008687244567587162,0.008687244567587162
8716,11190,rejected,1,0,0,reject,VBD,0.006770059559567926,0.006770059559567926,0.006770059559567926,0.006770059559567926
8717,3753,rejoice,3,0,0,rejoic,NN,0.013941651730513604,0.027883303461027208,0.013941651730513604,0.017002867606096893
8718,11189,rejoiced,1,0,0,rejoic,VBD,0.004804202134440535,0.004804202134440535,0.004804202134440535,0.004804202134440535
8719,3750,relapse,3,0,0,relaps,NN,0.00949083483672785,0.0189816696734557,0.00949083483672785,0.01125083367126837
8720,11187,relapsed,1,0,0,relaps,VBN,0.010947865830528057,0.010947865830528057,0.010947865830528057,0.010947865830528057
8721,2917,relate,5,0,0,relat,VB,0.0052699097280348205,0.0263495486401741,0.005478063180673241,0.00947681816065835
8722,5979,related,2,0,0,relat,VBN,0.005828466038276988,0.011656932076553977,0.005828466038276988,0.006148711424995504
8723,11184,relates,1,0,0,relat,VBZ,0.005937451428250096,0.005937451428250096,0.005937451428250096,0.005937451428250096
8724,5980,relation,2,0,0,relat,NN,0.004436198081792929,0.008872396163585858,0.004436198081792929,0.005474008100927675
8725,5981,relationship,2,0,0,relationship,NN,0.0051022084050286656,0.010204416810057331,0.0051022084050286656,0.005661554417019416
8726,2721,relax,6,0,0,relax,NN,0.006448405572755604,0.038690433436533625,0.00647019761744487,0.009894176520677644
8727,11181,relaxin,1,0,0,relaxin,NN,0.007011847400981067,0.007011847400981067,0.007011847400981067,0.007011847400981067
8728,11155,relaxing,1,0,0,relax,VBG,0.00753190769414846,0.00753190769414846,0.00753190769414846,0.00753190769414846
8729,5982,relay,2,0,0,relay,NN,0.004900556997369344,0.009801113994738687,0.004900556997369344,0.006496181603803604
8730,10965,relayin,1,0,0,relayin,VB,0.005937451428250096,0.005937451428250096,0.005937451428250096,0.005937451428250096
8731,2228,release,8,0,0,releas,NN,0.01139931890664739,0.06839591343988434,0.005450784156726801,0.04012638255608156
8732,10939,releases,1,0,0,releas,NNS,0.007512693643908284,0.007512693643908284,0.007512693643908284,0.007512693643908284
8733,10938,relevant,1,0,0,relev,JJ,0.0075706321553008936,0.0075706321553008936,0.0075706321553008936,0.0075706321553008936
8734,2916,relief,5,0,0,relief,NN,0.007207720448987623,0.036038602244938114,0.007908471493225454,0.01059436747205674
8735,3747,relieve,3,0,0,reliev,VB,0.029747231398101495,0.029747231398101495,0.029747231398101495,0.029747231398101495
8736,2229,religion,8,0,0,religion,NN,0.006671717149209689,0.04670202004446782,0.007070295853191216,0.009129903775642571
8737,10934,relive,1,0,0,reliv,VBP,0.010369633480324112,0.010369633480324112,0.010369633480324112,0.010369633480324112
